Date,Time,Ptch(rad),Roll(rad),Yaw(rad),FM,RxBt(V),Curr(A),Capa(mAh),Bat%(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2000-01-01,00:27:41.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-68,0,100,10,0,9,25,-56,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:41.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-69,0,100,11,0,9,25,-62,100,12,-2,8,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:41.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-63,0,100,10,0,9,25,-51,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:41.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-58,0,100,10,0,9,25,-46,100,9,-2,8,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:42.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-58,0,99,10,0,9,25,-45,100,11,-1,9,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1530,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:42.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-58,0,99,10,0,9,25,-45,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:42.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-58,0,99,11,0,9,25,-47,100,10,-1,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1530,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:42.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-48,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:42.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-47,100,12,-2,8,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:43.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:43.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-53,100,10,-2,8,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:43.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-53,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:43.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-52,100,8,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:43.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-47,100,10,-1,8,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1530,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:44.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-47,100,10,-2,8,-1024,4,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:44.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,9,0,9,25,-48,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:44.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-48,100,11,-2,8,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:44.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-48,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:44.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-47,100,12,-2,7,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:45.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-49,100,10,-2,7,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:45.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-52,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:45.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-52,100,10,-2,8,-1024,4,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:45.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-47,100,12,-2,7,-1024,4,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:45.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-47,100,12,-1,7,-1024,4,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1530,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:46.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-47,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:46.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-48,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:46.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,9,0,9,25,-47,100,10,-2,7,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:46.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-48,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:46.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-48,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:47.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-48,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:47.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-52,100,11,-2,7,-1024,4,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:47.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-58,0,99,10,0,9,25,-46,100,11,-2,8,-1024,4,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:47.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-57,0,99,10,0,9,25,-48,100,12,-2,7,-1024,4,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:47.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-56,0,99,11,0,9,25,-46,100,12,-2,7,-1024,4,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:48.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,99,10,0,9,25,-51,100,10,-2,7,-1024,4,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:48.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,99,10,0,9,25,-51,100,10,-2,7,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:48.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,99,10,0,9,25,-48,100,11,-1,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1530,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:48.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,99,10,0,9,25,-47,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:48.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,11,0,9,25,-47,100,11,-2,7,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:49.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-51,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:49.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-50,100,10,-2,7,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:49.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-50,100,10,-2,7,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:49.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-46,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:49.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-58,0,100,10,0,9,25,-46,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:50.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-58,0,100,11,0,9,25,-47,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:50.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-47,100,10,-2,7,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:50.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-46,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:50.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-46,100,11,-3,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:50.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-48,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:51.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,11,0,9,25,-52,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:51.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-50,100,12,-2,7,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:51.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-46,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:51.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-46,100,9,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:51.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-46,100,9,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:52.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,99,10,0,9,25,-47,100,11,-2,7,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:52.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-58,0,99,10,0,9,25,-46,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:52.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,11,0,9,25,-47,100,11,-2,8,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:52.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-47,100,10,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:52.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-51,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2000-01-01,00:27:53.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-51,100,11,-2,8,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:53.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-50,100,11,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:53.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,11,0,9,25,-47,100,10,-1,8,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1530,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:53.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-46,100,11,-2,7,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:53.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,11,0,9,25,-48,100,11,-3,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:54.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-46,100,10,-2,8,-1024,2,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:54.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-46,100,10,-2,7,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:54.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-47,100,9,-2,7,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:54.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-47,100,12,-2,7,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:54.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,9,0,9,25,-52,100,9,-2,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:27:55.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-59,0,100,10,0,9,25,-50,100,10,-3,8,-1024,3,-1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,988,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
