Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2000-01-01,00:01:45.910,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-42,0,100,10,0,9,25,-33,100,13,-1,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:46.110,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-40,0,100,10,0,9,25,-38,100,10,-2,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:46.310,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-39,0,100,10,0,9,25,-42,100,11,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:46.510,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-39,0,100,10,0,9,25,-42,100,11,-2,7,-1005,1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:46.710,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-39,0,100,10,0,9,25,-34,100,10,-1,7,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:46.910,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-41,0,100,11,0,9,25,-33,100,11,-1,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:47.110,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-39,0,100,10,0,9,25,-39,100,10,-1,8,-1005,1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:47.310,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-45,0,100,10,0,9,25,-32,100,10,-2,7,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:47.510,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-44,0,100,10,0,9,25,-35,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:47.710,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-44,0,100,10,0,9,25,-35,100,10,-1,8,-1005,1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:47.910,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-43,0,100,10,0,9,25,-32,100,10,-2,7,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:48.110,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-40,0,100,10,0,9,25,-39,100,10,-2,8,-1006,1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,997,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:48.310,"AIR*",8.2,0.5,6,71,-0.01,0.00,-0.05,-38,0,100,10,0,9,25,-42,100,10,-1,8,-1005,1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:48.510,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-40,0,100,10,0,9,25,-34,100,8,-1,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:48.710,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-32,100,10,-2,7,-1005,1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:48.910,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-32,100,10,-2,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:49.110,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-39,0,100,10,0,9,25,-38,100,9,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:49.310,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-42,0,100,10,0,9,25,-32,100,10,-1,8,-1005,1,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:49.510,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-42,0,100,10,0,9,25,-35,100,9,-2,7,-1003,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,999,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:49.710,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-42,0,100,10,0,9,25,-32,100,10,-2,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:49.910,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-39,0,100,10,0,9,25,-38,100,9,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:50.110,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-39,0,100,10,0,9,25,-38,100,9,-2,8,-1006,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,997,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:50.310,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-38,0,100,10,0,9,25,-42,100,10,-2,7,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:50.510,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-38,0,100,10,0,9,25,-34,100,9,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:50.710,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-39,0,100,10,0,9,25,-32,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:50.910,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-39,100,9,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:51.110,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-32,100,10,-2,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:51.310,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-32,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:51.510,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-35,100,9,-2,7,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:51.710,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-39,0,100,10,0,9,25,-32,100,10,-2,8,-1006,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,997,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:51.910,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-37,100,9,-2,7,-1004,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:52.110,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-40,0,100,10,0,9,25,-42,100,10,-2,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:52.310,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-34,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:52.510,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-34,100,10,-1,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:52.710,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-40,0,100,10,0,9,25,-33,100,10,-1,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:52.910,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-39,0,100,10,0,9,25,-41,100,10,-2,7,-1006,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,997,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:53.110,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-34,100,10,-1,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:53.310,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-42,0,100,10,0,9,25,-37,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:53.510,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-40,0,100,10,0,9,25,-34,100,10,-2,7,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:53.710,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-40,0,100,10,0,9,25,-34,100,10,-2,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:53.910,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-44,0,100,10,0,9,25,-41,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:54.110,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-44,0,100,10,0,9,25,-43,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:54.310,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-43,0,100,10,0,9,25,-36,100,10,-1,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:54.510,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-44,0,100,10,0,9,25,-33,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:54.710,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-43,0,100,10,0,9,25,-41,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:54.910,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-43,0,100,10,0,9,25,-41,100,10,-2,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:55.110,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-42,0,100,10,0,9,25,-33,100,10,-1,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:55.310,"AIR*",8.2,0.5,7,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-37,100,10,-2,7,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:55.510,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-39,0,100,10,0,9,25,-34,100,10,-2,8,-1006,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,997,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:55.710,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-40,0,100,10,0,9,25,-40,100,10,-3,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:55.910,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-43,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:56.110,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-43,100,10,-2,9,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:56.310,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-42,0,100,10,0,9,25,-35,100,6,-1,7,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:56.510,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-44,0,100,10,0,9,25,-33,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:56.710,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-40,100,10,-1,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:56.910,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-40,0,100,10,0,9,25,-33,100,10,-1,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:57.110,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-40,0,100,10,0,9,25,-36,100,10,-2,7,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:57.310,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-40,0,100,10,0,9,25,-36,100,10,-3,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:57.510,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-34,100,11,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:57.710,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-39,100,11,-2,8,-1006,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,997,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:57.910,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-42,0,100,10,0,9,25,-42,100,10,-1,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:58.110,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-42,0,100,10,0,9,25,-35,100,13,-2,8,-1006,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,997,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:58.310,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-33,100,10,-2,8,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:58.510,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-41,0,100,10,0,9,25,-33,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:58.710,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-40,0,100,10,0,9,25,-39,100,11,-1,7,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:58.910,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-39,0,100,10,0,9,25,-32,100,10,-2,7,-1005,3,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:59.110,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-38,0,100,10,0,9,25,-32,100,12,-1,8,-1004,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1530,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2000-01-01,00:01:59.310,"AIR*",8.2,0.5,8,71,-0.01,0.00,-0.05,-38,0,100,10,0,9,25,-29,100,10,-2,8,-1005,2,-1,-1,-1,-1,-1,-1,0x0000000000000000,1500,1500,998,1529,988,988,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
